LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

880 atoms
2 atom types

0 46.15297974 xlo xhi
0 48.44336421158499 ylo yhi
0 10 zlo zhi

Masses

1 10.811
2 14.0067

Atoms # charge

93 1 0.42 4.1934 4.84212115073204 0 0 0 0
94 2 -0.42 4.8923 6.05265143841505 0 0 0 0
95 1 0.42 6.2901 6.05265143841505 0 0 0 0
96 2 -0.42 6.989 4.84212115073204 0 0 0 0
97 1 0.42 8.3868 4.84212115073204 0 0 0 0
98 2 -0.42 9.0857 6.05265143841505 0 0 0 0
99 1 0.42 10.4835 6.05265143841505 0 0 0 0
100 2 -0.42 11.1824 4.84212115073204 0 0 0 0
101 1 0.42 12.5802 4.84212115073204 0 0 0 0
102 2 -0.42 13.2791 6.05265143841505 0 0 0 0
103 1 0.42 14.6769 6.05265143841505 0 0 0 0
104 2 -0.42 15.3758 4.84212115073204 0 0 0 0
105 1 0.42 16.7736 4.84212115073204 0 0 0 0
106 2 -0.42 17.4725 6.05265143841505 0 0 0 0
107 1 0.42 18.8703 6.05265143841505 0 0 0 0
108 2 -0.42 19.5692 4.84212115073204 0 0 0 0
109 1 0.42 20.967 4.84212115073204 0 0 0 0
110 2 -0.42 21.6659 6.05265143841505 0 0 0 0
111 1 0.42 23.063699999999997 6.05265143841505 0 0 0 0
133 1 0.42 0 7.263181726098059 0 0 0 0
134 2 -0.42 0.6989 8.47371201378107 0 0 0 0
135 1 0.42 2.0967 8.47371201378107 0 0 0 0
136 2 -0.42 2.7956 7.263181726098059 0 0 0 0
137 1 0.42 4.1934 7.263181726098059 0 0 0 0
138 2 -0.42 4.8923 8.47371201378107 0 0 0 0
139 1 0.42 6.2901 8.47371201378107 0 0 0 0
140 2 -0.42 6.989 7.263181726098059 0 0 0 0
141 1 0.42 8.3868 7.263181726098059 0 0 0 0
142 2 -0.42 9.0857 8.47371201378107 0 0 0 0
143 1 0.42 10.4835 8.47371201378107 0 0 0 0
144 2 -0.42 11.1824 7.263181726098059 0 0 0 0
145 1 0.42 12.5802 7.263181726098059 0 0 0 0
146 2 -0.42 13.2791 8.47371201378107 0 0 0 0
147 1 0.42 14.6769 8.47371201378107 0 0 0 0
148 2 -0.42 15.3758 7.263181726098059 0 0 0 0
149 1 0.42 16.7736 7.263181726098059 0 0 0 0
150 2 -0.42 17.4725 8.47371201378107 0 0 0 0
151 1 0.42 18.8703 8.47371201378107 0 0 0 0
152 2 -0.42 19.5692 7.263181726098059 0 0 0 0
153 1 0.42 20.967 7.263181726098059 0 0 0 0
154 2 -0.42 21.6659 8.47371201378107 0 0 0 0
155 1 0.42 23.063699999999997 8.47371201378107 0 0 0 0
177 1 0.42 0 9.68424230146408 0 0 0 0
178 2 -0.42 0.6989 10.89477258914709 0 0 0 0
179 1 0.42 2.0967 10.89477258914709 0 0 0 0
180 2 -0.42 2.7956 9.68424230146408 0 0 0 0
181 1 0.42 4.1934 9.68424230146408 0 0 0 0
182 2 -0.42 4.8923 10.89477258914709 0 0 0 0
183 1 0.42 6.2901 10.89477258914709 0 0 0 0
